Reactant ID,Reactant SMILES,Product ID,Product SMILES,Catalyst ID,Catalyst Designation,Standard Catalyst Mixture,Mixture Change Note,Solvent 1 ID,Solvent 1 SMILES,Solvent 2 ID,Solvent 2 SMILES,Sol1_Sol2_Ratio,Oxidant ID,Oxidant SMILES,Oxidant Solution ID,Oxidant Solution SMILES,Ox/Ox_Sol,Additive ID,Additive SMILES,Temperature ©,Time,Yield (%),ee (%),er,ddG er (kcal/mol),Multiple Stereocenters,de (%),dr,ddG dr (kcal/mol),Olefin Type,DOI,Additional Notes
react_638,CC/C=C/CC,prod_809,CC[C@@H](O)[C@H](O)CC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,Not Reported,93,27.57142857,1.800220891,Yes,,,,Trans,10.1021/ja961233m,
react_391,C/C=C/CC(=O)OC,prod_810,COC(=O)C[C@@H](O)[C@@H](C)O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,48,48,80,9,1.19256916,Yes,,,,Trans,10.1021/jo960218x,
react_639,C/C=C/C1=NOCC1,prod_811,C[C@H](O)[C@@H](O)C1=NOCC1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_6,NS(=O)(=O)c1ccccc1,25,26,76,92,24,1.882799108,Yes,,,,Trans,10.1016/S0040-4039(00)97477-X,rt
react_640,CC(C)(C)/C=C/CO,prod_812,CC(C)(C)[C@H](O)[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,74,6.692307692,1.031767447,Yes,,,,Trans,10.1016/S0040-4039(00)77153-X,assigned by mnemonic
react_641,CCCCC/C=C/CCl,prod_813,CCCCC[C@H](O)[C@@H](O)CCl,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,17,83,90,19,1.598128455,Yes,,,,Trans,10.1021/jo962293d,
react_642,CCCC/C=C/C(=O)OC,prod_814,CCCC[C@@H](O)[C@H](O)C(=O)OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,4,79,95,39,2.170432273,Yes,,,,Trans,10.1016/S0040-4020(97)10341-6,rt
react_642,CCCC/C=C/C(=O)OC,prod_815,CCCC[C@H](O)[C@@H](O)C(=O)OC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,4,94,90,19,1.598128455,Yes,,,,Trans,10.1016/S0040-4020(97)10341-6,
react_643,CC(C)(O)/C=C/C(C)(C)O,prod_816,CC(C)(O)[C@@H](O)[C@H](O)C(C)(C)O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,70,90,19,1.598128455,Yes,,,,Trans,10.1016/S0040-4039(00)61396-5,
react_644,CCCCC/C=C/CO,prod_817,CCCCC[C@H](O)[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,96,49,2.11233067,Yes,,,,Trans,10.1021/jo981259r,
react_645,OC/C=C/c1ccccc1,prod_818,OC[C@@H](O)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,97,65.66666667,2.271235608,Yes,,,,Trans,10.1016/S0040-4039(00)77153-X,
react_646,CCOC(=O)/C=C/CC(C)C,prod_819,CCOC(=O)[C@H](O)[C@@H](O)CC(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,82,80,9,1.19256916,Yes,,,,Trans,10.1016/S0040-4020(01)85384-9,
react_647,CC/C=C/CCCC(C)=O,prod_820,CC[C@H](O)[C@@H](O)CCCC(C)=O,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,Not Reported,74,6.692307692,1.031767447,Yes,,,,Trans,10.1016/S0957-4166(99)00082-8,
react_648,CCCCCC/C=C/CO,prod_821,CCCCCC[C@H](O)[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,96,49,2.11233067,Yes,,,,Trans,10.1021/jo981259r,
react_649,NC(=O)/C=C/c1ccccc1,prod_822,NC(=O)[C@H](O)[C@@H](O)c1ccccc1,cat_0,alpha,No,new metal: OsO4,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,96,48,95,39,1.988440635,Yes,,,,Trans,10.1016/0040-4039(96)00874-X,
react_650,CCCC/C=C/C(=O)N(C)OC,prod_823,CCCC[C@@H](O)[C@H](O)C(=O)N(C)OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,84,96,49,2.11233067,Yes,,,,Trans,10.1016/S0040-4039(00)60350-7,
react_651,CCCC/C=C/C[Si](C)(C)C,prod_824,CCCC[C@H](O)[C@@H](O)C[Si](C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,4,91,70,5.666666667,,Yes,,,,Trans,10.1016/S0040-4039(00)91956-7,
react_652,CCC/C=C/CCC(=O)OCC,prod_825,CCC[C@@H](O)[C@H](O)CCC(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,Not Reported,80,98,99,,Yes,,,,Trans,10.1016/S0040-4039(00)79001-0,lactone forms
react_652,CCC/C=C/CCC(=O)OCC,prod_826,CCC[C@H](O)[C@@H](O)CCC(=O)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,Not Reported,78,96,49,,Yes,,,,Trans,10.1016/S0040-4039(00)79001-0,lactone forms
react_653,OCC/C=C/c1ccccc1,prod_827,OCC[C@@H](O)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,98,99,2.494054671,Yes,,,,Trans,10.1016/S0040-4039(00)77153-X,
react_654,CCCCC/C=C/C(C)(C)O,prod_828,CCCCC[C@@H](O)[C@H](O)C(C)(C)O,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,87,90,19,1.598128455,Yes,,,,Trans,10.1016/S0040-4039(00)61396-5, assigned stereochemistry based on 373_98
react_655,CCCCCCC/C=C/CO,prod_829,CCCCCCC[C@H](O)[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,96,49,2.11233067,Yes,,,,Trans,10.1021/jo981259r,
react_656,CCCCC/C=C/CC(=O)N(C)OC,prod_830,CCCCC[C@@H](O)[C@H](O)CC(=O)N(C)OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,83,96,49,2.11233067,Yes,,,,Trans,10.1016/S0040-4039(00)60350-7,
react_656,CCCCC/C=C/CC(=O)N(C)OC,prod_831,CCCCC[C@H](O)[C@@H](O)CC(=O)N(C)OC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,83,94,32.33333333,1.886692938,Yes,,,,Trans,10.1016/S0040-4039(00)60350-7,
react_657,C/C=C/C(=O)OCc1ccccc1,prod_832,C[C@@H](O)[C@H](O)C(=O)OCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,79,98,99,2.494054671,Yes,,,,Trans,10.1021/jo990964c,
react_657,C/C=C/C(=O)OCc1ccccc1,prod_833,C[C@H](O)[C@@H](O)C(=O)OCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,98,99,2.494054671,Yes,,,,Trans,10.1021/jo960141c,
react_658,CC/C=C/CCCC1(C)OCCO1,prod_834,CC[C@@H](O)[C@H](O)CCCC1(C)OCCO1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,96,95,39,1.988440635,Yes,,,,Trans,10.1016/S0957-4166(99)00082-8,
react_658,CC/C=C/CCCC1(C)OCCO1,prod_835,CC[C@H](O)[C@@H](O)CCCC1(C)OCCO1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,97,95,39,1.988440635,Yes,,,,Trans,10.1016/S0957-4166(99)00082-8,
react_659,CC(C)(O)/C=C/c1ccccc1,prod_836,CC(C)(O)[C@@H](O)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,83,77,7.695652174,1.107589484,Yes,,,,Trans,10.1016/S0040-4039(00)61396-5,
react_432,CCCCCCCC/C=C/CO,prod_837,CCCCCCCC[C@H](O)[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,96,49,2.11233067,Yes,,,,Trans,10.1021/jo981259r, assigned stereochemistry based on 373_98
react_660,CC(C)(C)[Si](C)(C)OC/C=C/CC(=O)O,prod_838,CC(C)(C)[Si](C)(C)OC[C@@H](O)[C@H](O)CC(=O)O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,36,88,92,24,1.724925629,Yes,,,,Trans,10.1002/anie.199727501,lactone forms
react_661,CCC/C=C/C[Se]c1ccccc1,prod_839,CCC[C@@H](O)[C@H](O)C[Se]c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,7,94,32.33333333,1.886692938,Yes,,,,Trans,10.1016/S0040-4039(97)00596-0,product eliminates and has 0 ee on eliminated product
react_662,CCC/C=C/C[Se]c1ccc([N+](=O)[O-])cc1,prod_840,CCC[C@@H](O)[C@H](O)C[Se]c1ccc([N+](=O)[O-])cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,78,94,32.33333333,1.886692938,Yes,,,,Trans,10.1016/S0040-4039(97)00596-0,
react_662,CCC/C=C/C[Se]c1ccc([N+](=O)[O-])cc1,prod_841,CCC[C@H](O)[C@@H](O)C[Se]c1ccc([N+](=O)[O-])cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,53,94,32.33333333,1.886692938,Yes,,,,Trans,10.1016/S0040-4039(97)00596-0,
react_593,C[Si](C)(C)C/C=C/c1ccccc1,prod_842,C[Si](C)(C)C[C@H](O)[C@@H](O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,28,86,95,39,1.988440635,Yes,,,,Trans,10.1039/P19940001061,stereochemistry assigned based on doi.org/10.1016/S0040-4039(00)60454-9
react_663,ClC/C=C/CCOCc1ccccc1,prod_843,O[C@H](CCl)[C@H](O)CCOCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,95,96,49,2.11233067,Yes,,,,Trans,10.1039/A800075A,
react_664,CCOC(=O)/C=C/c1ccc(OC)cc1,prod_844,CCOC(=O)[C@H](O)[C@@H](O)c1ccc(OC)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,93,99,199,3.135953679,Yes,,,,Trans,10.1016/S0040-4020(99)01052-2,rt
react_665,C/C=C/C1OCc2ccccc2CO1,prod_845,C[C@@H](O)[C@H](O)C1OCc2ccccc2CO1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,25,48,96,82,10.11111111,1.370684706,Yes,,,,Trans,10.1021/ja00081a016,rt
react_665,C/C=C/C1OCc2ccccc2CO1,prod_846,C[C@H](O)[C@@H](O)C1OCc2ccccc2CO1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,48,Not Reported,79,8.523809524,1.269513184,Yes,,,,Trans,10.1021/ja00081a016,rt
react_666,CCCCC/C=C/CCC(=O)OCC,prod_847,CCCCC[C@@H](O)[C@H](O)CCC(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,91,98,99,2.494054671,Yes,,,,Trans,10.1016/S0040-4039(00)79001-0,lactone forms
react_666,CCCCC/C=C/CCC(=O)OCC,prod_848,CCCCC[C@H](O)[C@@H](O)CCC(=O)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,91,96,49,2.11233067,Yes,,,,Trans,10.1016/S0040-4039(00)79001-0,lactone forms
react_667,CCOCn1cc(/C=C/CCO)nc1C(C)=O,prod_849,CCOCn1cc([C@@H](O)[C@H](O)CCO)nc1C(C)=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,79,95,39,1.988440635,Yes,,,,Trans,10.1016/S0040-4039(99)00712-1,
react_667,CCOCn1cc(/C=C/CCO)nc1C(C)=O,prod_850,CCOCn1cc([C@H](O)[C@@H](O)CCO)nc1C(C)=O,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,69,90,19,1.598128455,Yes,,,,Trans,10.1016/S0040-4039(99)00712-1,
react_668,CCCCCCCCC/C=C/CO,prod_851,CCCCCCCCC[C@H](O)[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,96,49,2.11233067,Yes,,,,Trans,10.1021/jo981259r,
react_669,CCOP(=O)(C/C=C/c1ccccc1)OCC,prod_852,CCOP(=O)(C[C@H](O)[C@@H](O)c1ccccc1)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,48,72,98,99,2.722322533,Yes,,,,Trans,10.1016/S0040-4020(97)10342-8,rt
react_669,CCOP(=O)(C/C=C/c1ccccc1)OCC,prod_853,CCOP(=O)(C[C@@H](O)[C@H](O)c1ccccc1)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,48,Not Reported,95,39,2.170432273,Yes,,,,Trans,10.1016/S0040-4020(97)10342-8,rt
react_670,CC(C)(O)/C=C/CCc1ccccc1,prod_854,CC(C)(O)[C@@H](O)[C@H](O)CCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,83,91,21.22222222,1.658163248,Yes,,,,Trans,10.1016/S0040-4039(00)61396-5,
react_671,CCN(CC)C(=O)/C=C/c1ccccc1,prod_855,CCN(CC)C(=O)[C@@H](O)[C@H](O)CCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,96,96,49,2.305661319,Yes,,,,Trans,10.1016/S0040-4039(00)60350-7,rt
react_672,O=C(/C=C/c1ccccc1)N1CCOCC1,prod_856,O=C([C@@H](O)[C@H](O)CCc1ccccc1)N1CCOCC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,97,97,65.66666667,2.47911,Yes,,,,Trans,10.1016/S0040-4039(00)60350-7,rt
react_629,CCOP(=O)(/C=C/CO[Si](C)(C)C(C)(C)C)OCC,prod_797,CCOP(=O)(OCC)[C@@H](O)[C@H](O)CO[Si](C)(C)C(C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,50,65,38,2.225806452,,Yes,,,,Trans,10.1248/cpb.43.1067,0-rt
react_673,CCOC(=O)/C=C/COCc1ccccc1,prod_858,CCOC(=O)[C@H](O)[C@@H](O)COCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,Not Reported,Not Reported,96,49,2.143263574,Yes,,,,Trans,10.1016/S0040-4039(96)02121-1,ee reported as range (94-98)
react_674,CC(C)/C=C/C(=O)OCc1ccccc1,prod_859,CC(C)[C@@H](O)[C@H](O)C(=O)OCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,Not Reported,Not Reported,90,95,39,,Yes,,,,Trans,10.1021/jo981057v,
react_675,CCC/C=C/c1cc(OC)cc(OC)c1,prod_860,CCC[C@@H](O)[C@H](O)c1cc(OC)cc(OC)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,Not Reported,99,97,65.66666667,2.30449551,Yes,,,,Trans,10.1016/S0040-4020(98)00511-0,
react_676,CCCCCCCCCC/C=C/CO,prod_861,CCCCCCCCCC[C@H](O)[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,96,49,2.11233067,Yes,,,,Trans,10.1021/jo981259r,
react_677,COC(=O)CCC/C=C/c1ccccc1,prod_862,COC(=O)CCC[C@H](O)[C@@H](O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,18,80,90,19,1.598128455,Yes,,,,Trans,10.1016/S0040-4039(98)00888-0,
react_678,Clc1ccc(/C=C/c2ccc(Cl)cc2)cc1,prod_863,O[C@H](c1ccc(Cl)cc1)[C@H](O)c1ccc(Cl)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,85,93,27.57142857,1.800220891,Yes,,,,Trans,10.1021/jo990038y,
react_679,Brc1ccc(/C=C/c2ccc(Br)cc2)cc1,prod_864,O[C@H](c1ccc(Br)cc1)[C@H](O)c1ccc(Br)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,84,92,24,1.724925629,Yes,,,,Trans,10.1021/jo990038y,
react_680,Brc1ccccc1/C=C/c1ccccc1Br,prod_865,O[C@H](c1ccccc1Br)[C@H](O)c1ccccc1Br,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,20,Not Reported,98,99,2.494054671,Yes,,,,Trans,10.1021/ja981153d,
